cz,pop,parent,child,prop
1900,536909,4,5,0.218
1900,536909,5,5,0.315
2000,1119468,1,5,0.054
2000,1119468,2,5,0.101
2000,1119468,3,5,0.161
2000,1119468,4,5,0.229
2000,1119468,5,5,0.337
2100,124216,1,5,0.05
2100,124216,2,5,0.098
2100,124216,3,5,0.168
2100,124216,4,5,0.23
2100,124216,5,5,0.325
2200,158234,1,5,0.049
2200,158234,2,5,0.091
2200,158234,3,5,0.18
2200,158234,4,5,0.26
2200,158234,5,5,0.373
2300,228616,1,5,0.067
2300,228616,2,5,0.116
2300,228616,3,5,0.194
2300,228616,4,5,0.263
2300,228616,5,5,0.365
2400,1040192,1,5,0.055
2400,1040192,2,5,0.106
2400,1040192,3,5,0.176
2400,1040192,4,5,0.249
2400,1040192,5,5,0.358
2500,570854,1,5,0.051
2500,570854,2,5,0.107
2500,570854,3,5,0.174
2500,570854,4,5,0.247
2500,570854,5,5,0.351
2600,139055,1,5,0.033
2600,139055,2,5,0.066
2600,139055,3,5,0.155
2600,139055,4,5,0.233
2600,139055,5,5,0.359
2700,458674,1,5,0.067
2700,458674,2,5,0.116
2700,458674,3,5,0.183
2700,458674,4,5,0.25
2700,458674,5,5,0.322
2800,120505,1,5,0.069
2800,120505,2,5,0.12
2800,120505,3,5,0.243
2800,120505,4,5,0.295
2800,120505,5,5,0.397
2900,157181,1,5,0.061
2900,157181,2,5,0.12
2900,157181,3,5,0.206
2900,157181,4,5,0.292
2900,157181,5,5,0.334
3001,41270,1,5,0.035
3001,41270,2,5,0.072
3001,41270,3,5,0.217
3001,41270,4,5,0.285
3001,41270,5,5,0.379
3002,39355,1,5,0.025
3002,39355,2,5,0.084
3002,39355,3,5,0.163
3002,39355,4,5,0.288
3002,39355,5,5,0.442
3003,546560,1,5,0.038
3003,546560,2,5,0.084
3003,546560,3,5,0.174
3003,546560,4,5,0.267
3003,546560,5,5,0.349
3101,103602,1,5,0.063
3101,103602,2,5,0.12
3101,103602,3,5,0.249
3101,103602,4,5,0.314
3101,103602,5,5,0.385
3102,46424,1,5,0.064
3102,46424,2,5,0.162
3102,46424,3,5,0.24
3102,46424,4,5,0.332
3102,46424,5,5,0.413
3201,25202,1,5,0.126
3201,25202,2,5,0.266
3201,25202,3,5,0.404
3201,25202,4,5,0.49
3201,25202,5,5,0.5
3202,69653,1,5,0.049
3202,69653,2,5,0.114
3202,69653,3,5,0.236
3202,69653,4,5,0.323
3202,69653,5,5,0.401
3203,84943,1,5,0.031
3203,84943,2,5,0.065
3203,84943,3,5,0.149
3203,84943,4,5,0.267
3203,84943,5,5,0.345
3300,1381652,1,5,0.051
3300,1381652,2,5,0.105
3300,1381652,3,5,0.183
3300,1381652,4,5,0.269
3300,1381652,5,5,0.37
3400,271365,1,5,0.113
3400,271365,2,5,0.185
3400,271365,3,5,0.289
3400,271365,4,5,0.38
3400,271365,5,5,0.45
3500,806561,1,5,0.06
3500,806561,2,5,0.122
3500,806561,3,5,0.22
3500,806561,4,5,0.313
3500,806561,5,5,0.378
3600,186516,1,5,0.067
3600,186516,2,5,0.143
3600,186516,3,5,0.231
3600,186516,4,5,0.308
3600,186516,5,5,0.368
3700,335960,1,5,0.097
3700,335960,2,5,0.163
3700,335960,3,5,0.245
3700,335960,4,5,0.307
3700,335960,5,5,0.368
3800,548154,1,5,0.095
3800,548154,2,5,0.174
3800,548154,3,5,0.267
3800,548154,4,5,0.35
3800,548154,5,5,0.4
3901,253878,1,5,0.055
3901,253878,2,5,0.121
3901,253878,3,5,0.221
3901,253878,4,5,0.291
3901,253878,5,5,0.372
3902,21735,1,5,0.057
3902,21735,2,5,0.139
3902,21735,3,5,0.321
3902,21735,4,5,0.299
3902,21735,5,5,0.439
4001,34162,1,5,0.06
4001,34162,2,5,0.114
4001,34162,3,5,0.216
4001,34162,4,5,0.344
4001,34162,5,5,0.42
4002,499101,1,5,0.053
4002,499101,2,5,0.128
4002,499101,3,5,0.216
4002,499101,4,5,0.3
4002,499101,5,5,0.394
4003,74800,1,5,0.069
4003,74800,2,5,0.155
4003,74800,3,5,0.234
4003,74800,4,5,0.319
4003,74800,5,5,0.41
4004,23459,1,5,0.152
4004,23459,2,5,0.254
4004,23459,3,5,0.326
4004,23459,4,5,0.356
4004,23459,5,5,0.481
4101,24209,1,5,0.042
4101,24209,2,5,0.092
4101,24209,3,5,0.194
4101,24209,4,5,0.266
4101,24209,5,5,0.33
4102,168122,1,5,0.043
4102,168122,2,5,0.089
4102,168122,3,5,0.168
4102,168122,4,5,0.253
4102,168122,5,5,0.385
4103,89373,1,5,0.057
4103,89373,2,5,0.099
4103,89373,3,5,0.183
4103,89373,4,5,0.267
4103,89373,5,5,0.409
4200,630854,1,5,0.054
4200,630854,2,5,0.107
4200,630854,3,5,0.173
4200,630854,4,5,0.255
4200,630854,5,5,0.344
4301,40542,1,5,0.054
4301,40542,2,5,0.095
4301,40542,3,5,0.18
4301,40542,4,5,0.282
4301,40542,5,5,0.417
4302,94324,1,5,0.089
4302,94324,2,5,0.136
4302,94324,3,5,0.207
4302,94324,4,5,0.284
4302,94324,5,5,0.377
4401,144931,1,5,0.064
4401,144931,2,5,0.103
4401,144931,3,5,0.171
4401,144931,4,5,0.234
4401,144931,5,5,0.315
4402,116256,1,5,0.059
4402,116256,2,5,0.107
4402,116256,3,5,0.162
4402,116256,4,5,0.244
4402,116256,5,5,0.293
4501,49887,1,5,0.068
4501,49887,2,5,0.127
4501,49887,3,5,0.192
4501,49887,4,5,0.259
4501,49887,5,5,0.235
4502,117919,1,5,0.131
4502,117919,2,5,0.162
4502,117919,3,5,0.232
4502,117919,4,5,0.267
4502,117919,5,5,0.321
4601,83451,1,5,0.071
4601,83451,2,5,0.128
4601,83451,3,5,0.195
4601,83451,4,5,0.256
4601,83451,5,5,0.265
4602,123981,1,5,0.063
4602,123981,2,5,0.107
4602,123981,3,5,0.168
4602,123981,4,5,0.233
4602,123981,5,5,0.337
4701,84168,1,5,0.033
4701,84168,2,5,0.078
4701,84168,3,5,0.198
4701,84168,4,5,0.243
4701,84168,5,5,0.385
4702,141711,1,5,0.027
4702,141711,2,5,0.062
4702,141711,3,5,0.155
4702,141711,4,5,0.233
4702,141711,5,5,0.386
4800,146833,1,5,0.022
4800,146833,2,5,0.046
4800,146833,3,5,0.138
4800,146833,4,5,0.244
4800,146833,5,5,0.368
4901,198166,1,5,0.047
4901,198166,2,5,0.075
4901,198166,3,5,0.16
4901,198166,4,5,0.232
4901,198166,5,5,0.342
4902,92131,1,5,0.043
4902,92131,2,5,0.087
4902,92131,3,5,0.147
4902,92131,4,5,0.23
4902,92131,5,5,0.379
4903,44884,1,5,0.082
4903,44884,2,5,0.099
4903,44884,3,5,0.153
4903,44884,4,5,0.284
4903,44884,5,5,0.347
5000,197774,1,5,0.044
5000,197774,2,5,0.089
5000,197774,3,5,0.159
5000,197774,4,5,0.234
5000,197774,5,5,0.354
5100,129508,1,5,0.066
5100,129508,2,5,0.106
5100,129508,3,5,0.189
5100,129508,4,5,0.241
5100,129508,5,5,0.376
5201,54214,1,5,0.055
5201,54214,2,5,0.076
5201,54214,3,5,0.162
5201,54214,4,5,0.26
5201,54214,5,5,0.366
5202,1154338,1,5,0.028
5202,1154338,2,5,0.059
5202,1154338,3,5,0.134
5202,1154338,4,5,0.21
5202,1154338,5,5,0.331
5300,138746,1,5,0.032
5300,138746,2,5,0.065
5300,138746,3,5,0.158
5300,138746,4,5,0.247
5300,138746,5,5,0.371
5401,164944,1,5,0.064
5401,164944,2,5,0.116
5401,164944,3,5,0.173
5401,164944,4,5,0.249
5401,164944,5,5,0.329
5402,92394,1,5,0.061
5402,92394,2,5,0.105
5402,92394,3,5,0.185
5402,92394,4,5,0.248
5402,92394,5,5,0.331
5500,159374,1,5,0.057
5500,159374,2,5,0.1
5500,159374,3,5,0.156
5500,159374,4,5,0.179
5500,159374,5,5,0.293
5600,1246338,1,5,0.057
5600,1246338,2,5,0.1
5600,1246338,3,5,0.163
5600,1246338,4,5,0.223
5600,1246338,5,5,0.325
5700,130610,1,5,0.061
5700,130610,2,5,0.11
5700,130610,3,5,0.179
5700,130610,4,5,0.265
5700,130610,5,5,0.306
5800,138212,1,5,0.072
5800,138212,2,5,0.1
5800,138212,3,5,0.18
5800,138212,4,5,0.251
5800,138212,5,5,0.332
5900,252059,1,5,0.06
5900,252059,2,5,0.095
5900,252059,3,5,0.137
5900,252059,4,5,0.214
5900,252059,5,5,0.339
6000,519583,1,5,0.057
6000,519583,2,5,0.103
6000,519583,3,5,0.185
6000,519583,4,5,0.254
6000,519583,5,5,0.342
6100,304068,1,5,0.071
6100,304068,2,5,0.114
6100,304068,3,5,0.193
6100,304068,4,5,0.277
6100,304068,5,5,0.369
6200,230941,1,5,0.071
6200,230941,2,5,0.132
6200,230941,3,5,0.208
6200,230941,4,5,0.278
6200,230941,5,5,0.374
6301,84309,1,5,0.057
6301,84309,2,5,0.093
6301,84309,3,5,0.145
6301,84309,4,5,0.23
6301,84309,5,5,0.282
6302,98362,1,5,0.072
6302,98362,2,5,0.11
6302,98362,3,5,0.159
6302,98362,4,5,0.235
6302,98362,5,5,0.303
6401,490863,1,5,0.057
6401,490863,2,5,0.091
6401,490863,3,5,0.158
6401,490863,4,5,0.226
6401,490863,5,5,0.33
6402,104194,1,5,0.071
6402,104194,2,5,0.11
6402,104194,3,5,0.173
6402,104194,4,5,0.238
6402,104194,5,5,0.35
6501,43254,1,5,0.065
6501,43254,2,5,0.102
6501,43254,3,5,0.138
6501,43254,4,5,0.229
6501,43254,5,5,0.279
6502,203077,1,5,0.067
6502,203077,2,5,0.099
6502,203077,3,5,0.161
6502,203077,4,5,0.239
6502,203077,5,5,0.315
6600,418304,1,5,0.048
6600,418304,2,5,0.083
6600,418304,3,5,0.138
6600,418304,4,5,0.216
6600,418304,5,5,0.332
6700,2395997,1,5,0.06
6700,2395997,2,5,0.099
6700,2395997,3,5,0.153
6700,2395997,4,5,0.216
6700,2395997,5,5,0.317
6800,598228,1,5,0.052
6800,598228,2,5,0.092
6800,598228,3,5,0.152
6800,598228,4,5,0.224
6800,598228,5,5,0.327
6900,763795,1,5,0.068
6900,763795,2,5,0.108
6900,763795,3,5,0.152
6900,763795,4,5,0.203
6900,763795,5,5,0.3
7000,3955969,1,5,0.073
7000,3955969,2,5,0.102
7000,3955969,3,5,0.147
7000,3955969,4,5,0.202
7000,3955969,5,5,0.301
7100,1533306,1,5,0.062
7100,1533306,2,5,0.096
7100,1533306,3,5,0.148
7100,1533306,4,5,0.203
7100,1533306,5,5,0.3
7200,692265,1,5,0.06
7200,692265,2,5,0.104
7200,692265,3,5,0.157
7200,692265,4,5,0.203
7200,692265,5,5,0.296
7300,589177,1,5,0.066
7300,589177,2,5,0.114
7300,589177,3,5,0.156
7300,589177,4,5,0.205
7300,589177,5,5,0.308
7400,1697906,1,5,0.058
7400,1697906,2,5,0.093
7400,1697906,3,5,0.15
7400,1697906,4,5,0.212
7400,1697906,5,5,0.3
7500,563598,1,5,0.059
7500,563598,2,5,0.101
7500,563598,3,5,0.142
7500,563598,4,5,0.218
7500,563598,5,5,0.274
7600,1176696,1,5,0.049
7600,1176696,2,5,0.089
7600,1176696,3,5,0.146
7600,1176696,4,5,0.216
7600,1176696,5,5,0.313
7700,149695,1,5,0.05
7700,149695,2,5,0.084
7700,149695,3,5,0.175
7700,149695,4,5,0.228
7700,149695,5,5,0.311
7800,377001,1,5,0.056
7800,377001,2,5,0.102
7800,377001,3,5,0.153
7800,377001,4,5,0.21
7800,377001,5,5,0.305
7900,320199,1,5,0.05
7900,320199,2,5,0.09
7900,320199,3,5,0.175
7900,320199,4,5,0.223
7900,320199,5,5,0.326
8000,209914,1,5,0.035
8000,209914,2,5,0.072
8000,209914,3,5,0.135
8000,209914,4,5,0.214
8000,209914,5,5,0.313
8100,722201,1,5,0.037
8100,722201,2,5,0.076
8100,722201,3,5,0.14
8100,722201,4,5,0.207
8100,722201,5,5,0.328
8201,72733,1,5,0.035
8201,72733,2,5,0.061
8201,72733,3,5,0.137
8201,72733,4,5,0.196
8201,72733,5,5,0.288
8202,587297,1,5,0.044
8202,587297,2,5,0.091
8202,587297,3,5,0.138
8202,587297,4,5,0.212
8202,587297,5,5,0.299
8300,894291,1,5,0.047
8300,894291,2,5,0.088
8300,894291,3,5,0.146
8300,894291,4,5,0.214
8300,894291,5,5,0.33
8401,525842,1,5,0.041
8401,525842,2,5,0.079
8401,525842,3,5,0.146
8401,525842,4,5,0.214
8401,525842,5,5,0.319
8402,35518,1,5,0.031
8402,35518,2,5,0.062
8402,35518,3,5,0.175
8402,35518,4,5,0.261
8402,35518,5,5,0.328
8501,27415,1,5,0.036
8501,27415,2,5,0.078
8501,27415,3,5,0.182
8501,27415,4,5,0.172
8501,27415,5,5,0.324
8502,42098,1,5,0.033
8502,42098,2,5,0.067
8502,42098,3,5,0.13
8502,42098,4,5,0.252
8502,42098,5,5,0.362
8503,241530,1,5,0.032
8503,241530,2,5,0.079
8503,241530,3,5,0.143
8503,241530,4,5,0.217
8503,241530,5,5,0.329
8601,113122,1,5,0.045
8601,113122,2,5,0.085
8601,113122,3,5,0.153
8601,113122,4,5,0.24
8601,113122,5,5,0.328
8602,93044,1,5,0.047
8602,93044,2,5,0.085
8602,93044,3,5,0.144
8602,93044,4,5,0.208
8602,93044,5,5,0.275
8701,131279,1,5,0.049
8701,131279,2,5,0.081
8701,131279,3,5,0.128
8701,131279,4,5,0.207
8701,131279,5,5,0.306
8702,111346,1,5,0.039
8702,111346,2,5,0.082
8702,111346,3,5,0.148
8702,111346,4,5,0.239
8702,111346,5,5,0.343
8800,434615,1,5,0.041
8800,434615,2,5,0.079
8800,434615,3,5,0.137
8800,434615,4,5,0.203
8800,434615,5,5,0.309
8900,386870,1,5,0.033
8900,386870,2,5,0.08
8900,386870,3,5,0.141
8900,386870,4,5,0.213
8900,386870,5,5,0.295
9001,108438,1,5,0.048
9001,108438,2,5,0.091
9001,108438,3,5,0.181
9001,108438,4,5,0.275
9001,108438,5,5,0.366
9002,83808,1,5,0.032
9002,83808,2,5,0.054
9002,83808,3,5,0.14
9002,83808,4,5,0.186
9002,83808,5,5,0.287
9003,74610,1,5,0.032
9003,74610,2,5,0.067
9003,74610,3,5,0.167
9003,74610,4,5,0.257
9003,74610,5,5,0.338
9100,3798017,1,5,0.045
9100,3798017,2,5,0.074
9100,3798017,3,5,0.134
9100,3798017,4,5,0.195
9100,3798017,5,5,0.318
9200,135136,1,5,0.04
9200,135136,2,5,0.072
9200,135136,3,5,0.139
9200,135136,4,5,0.233
9200,135136,5,5,0.33
9301,212223,1,5,0.038
9301,212223,2,5,0.079
9301,212223,3,5,0.14
9301,212223,4,5,0.211
9301,212223,5,5,0.302
9302,89228,1,5,0.042
9302,89228,2,5,0.099
9302,89228,3,5,0.154
9302,89228,4,5,0.263
9302,89228,5,5,0.329
9400,272150,1,5,0.07
9400,272150,2,5,0.109
9400,272150,3,5,0.159
9400,272150,4,5,0.222
9400,272150,5,5,0.311
9500,148252,1,5,0.045
9500,148252,2,5,0.085
9500,148252,3,5,0.168
9500,148252,4,5,0.282
9500,148252,5,5,0.382
9600,457299,1,5,0.052
9600,457299,2,5,0.092
9600,457299,3,5,0.155
9600,457299,4,5,0.243
9600,457299,5,5,0.327
9701,303656,1,5,0.035
9701,303656,2,5,0.06
9701,303656,3,5,0.12
9701,303656,4,5,0.188
9701,303656,5,5,0.319
9702,65826,1,5,0.034
9702,65826,2,5,0.052
9702,65826,3,5,0.121
9702,65826,4,5,0.234
9702,65826,5,5,0.314
9800,150911,1,5,0.034
9800,150911,2,5,0.064
9800,150911,3,5,0.165
9800,150911,4,5,0.228
9800,150911,5,5,0.345
9900,426634,1,5,0.047
9900,426634,2,5,0.083
9900,426634,3,5,0.155
9900,426634,4,5,0.224
9900,426634,5,5,0.301
10000,172606,1,5,0.058
10000,172606,2,5,0.101
10000,172606,3,5,0.169
10000,172606,4,5,0.217
10000,172606,5,5,0.3
10101,43992,1,5,0.039
10101,43992,2,5,0.075
10101,43992,3,5,0.15
10101,43992,4,5,0.205
10101,43992,5,5,0.338
10102,66396,1,5,0.033
10102,66396,2,5,0.072
10102,66396,3,5,0.135
10102,66396,4,5,0.23
10102,66396,5,5,0.337
10200,181765,1,5,0.028
10200,181765,2,5,0.066
10200,181765,3,5,0.127
10200,181765,4,5,0.207
10200,181765,5,5,0.285
10301,61458,1,5,0.023
10301,61458,2,5,0.059
10301,61458,3,5,0.144
10301,61458,4,5,0.248
10301,61458,5,5,0.398
10302,223605,1,5,0.058
10302,223605,2,5,0.099
10302,223605,3,5,0.185
10302,223605,4,5,0.266
10302,223605,5,5,0.361
10400,157091,1,5,0.047
10400,157091,2,5,0.097
10400,157091,3,5,0.193
10400,157091,4,5,0.287
10400,157091,5,5,0.365
10501,95083,1,5,0.036
10501,95083,2,5,0.072
10501,95083,3,5,0.177
10501,95083,4,5,0.267
10501,95083,5,5,0.343
10502,105093,1,5,0.04
10502,105093,2,5,0.078
10502,105093,3,5,0.159
10502,105093,4,5,0.28
10502,105093,5,5,0.37
10600,161169,1,5,0.087
10600,161169,2,5,0.146
10600,161169,3,5,0.239
10600,161169,4,5,0.302
10600,161169,5,5,0.388
10700,1038182,1,5,0.05
10700,1038182,2,5,0.098
10700,1038182,3,5,0.171
10700,1038182,4,5,0.254
10700,1038182,5,5,0.355
10801,261112,1,5,0.04
10801,261112,2,5,0.09
10801,261112,3,5,0.192
10801,261112,4,5,0.26
10801,261112,5,5,0.353
10802,63233,1,5,0.042
10802,63233,2,5,0.079
10802,63233,3,5,0.201
10802,63233,4,5,0.276
10802,63233,5,5,0.355
10900,623252,1,5,0.061
10900,623252,2,5,0.109
10900,623252,3,5,0.16
10900,623252,4,5,0.222
10900,623252,5,5,0.305
11001,599405,1,5,0.051
11001,599405,2,5,0.097
11001,599405,3,5,0.174
11001,599405,4,5,0.257
11001,599405,5,5,0.355
11002,76853,1,5,0.048
11002,76853,2,5,0.099
11002,76853,3,5,0.186
11002,76853,4,5,0.266
11002,76853,5,5,0.372
11101,367927,1,5,0.033
11101,367927,2,5,0.073
11101,367927,3,5,0.156
11101,367927,4,5,0.241
11101,367927,5,5,0.354
11102,80901,1,5,0.068
11102,80901,2,5,0.13
11102,80901,3,5,0.231
11102,80901,4,5,0.314
11102,80901,5,5,0.373
11201,199334,1,5,0.111
11201,199334,2,5,0.159
11201,199334,3,5,0.218
11201,199334,4,5,0.289
11201,199334,5,5,0.371
11202,53037,1,5,0.16
11202,53037,2,5,0.226
11202,53037,3,5,0.278
11202,53037,4,5,0.346
11202,53037,5,5,0.406
11203,84011,1,5,0.104
11203,84011,2,5,0.159
11203,84011,3,5,0.246
11203,84011,4,5,0.294
11203,84011,5,5,0.344
11301,241044,1,5,0.095
11301,241044,2,5,0.149
11301,241044,3,5,0.216
11301,241044,4,5,0.277
11301,241044,5,5,0.353
11302,2512431,1,5,0.064
11302,2512431,2,5,0.112
11302,2512431,3,5,0.2
11302,2512431,4,5,0.282
11302,2512431,5,5,0.393
11303,59342,1,5,0.065
11303,59342,2,5,0.118
11303,59342,3,5,0.168
11303,59342,4,5,0.237
11303,59342,5,5,0.323
11304,4632415,1,5,0.11
11304,4632415,2,5,0.149
11304,4632415,3,5,0.205
11304,4632415,4,5,0.274
11304,4632415,5,5,0.381
11401,121919,1,5,0.097
11401,121919,2,5,0.14
11401,121919,3,5,0.213
11401,121919,4,5,0.282
11401,121919,5,5,0.335
11402,114408,1,5,0.103
11402,114408,2,5,0.151
11402,114408,3,5,0.222
11402,114408,4,5,0.275
11402,114408,5,5,0.36
11403,57510,1,5,0.099
11403,57510,2,5,0.107
11403,57510,3,5,0.178
11403,57510,4,5,0.197
11403,57510,5,5,0.294
11500,303839,1,5,0.063
11500,303839,2,5,0.108
11500,303839,3,5,0.157
11500,303839,4,5,0.223
11500,303839,5,5,0.32
11600,5327827,1,5,0.055
11600,5327827,2,5,0.095
11600,5327827,3,5,0.149
11600,5327827,4,5,0.208
11600,5327827,5,5,0.321
11700,447728,1,5,0.064
11700,447728,2,5,0.109
11700,447728,3,5,0.161
11700,447728,4,5,0.228
11700,447728,5,5,0.327
11800,136888,1,5,0.065
11800,136888,2,5,0.119
11800,136888,3,5,0.17
11800,136888,4,5,0.254
11800,136888,5,5,0.333
11900,540707,1,5,0.064
11900,540707,2,5,0.126
11900,540707,3,5,0.178
11900,540707,4,5,0.255
11900,540707,5,5,0.335
12001,120045,1,5,0.074
12001,120045,2,5,0.106
12001,120045,3,5,0.159
12001,120045,4,5,0.24
12001,120045,5,5,0.327
12002,52801,1,5,0.076
12002,52801,2,5,0.129
12002,52801,3,5,0.161
12002,52801,4,5,0.269
12002,52801,5,5,0.317
12100,509606,1,5,0.053
12100,509606,2,5,0.098
12100,509606,3,5,0.152
12100,509606,4,5,0.227
12100,509606,5,5,0.333
12200,1286045,1,5,0.064
12200,1286045,2,5,0.111
12200,1286045,3,5,0.169
12200,1286045,4,5,0.239
12200,1286045,5,5,0.346
12301,154452,1,5,0.074
12301,154452,2,5,0.117
12301,154452,3,5,0.152
12301,154452,4,5,0.226
12301,154452,5,5,0.311
12302,83975,1,5,0.077
12302,83975,2,5,0.104
12302,83975,3,5,0.158
12302,83975,4,5,0.218
12302,83975,5,5,0.293
12401,84783,1,5,0.079
12401,84783,2,5,0.128
12401,84783,3,5,0.186
12401,84783,4,5,0.257
12401,84783,5,5,0.353
12402,104421,1,5,0.075
12402,104421,2,5,0.108
12402,104421,3,5,0.164
12402,104421,4,5,0.225
12402,104421,5,5,0.301
12501,1179009,1,5,0.049
12501,1179009,2,5,0.106
12501,1179009,3,5,0.17
12501,1179009,4,5,0.237
12501,1179009,5,5,0.338
12502,109851,1,5,0.053
12502,109851,2,5,0.109
12502,109851,3,5,0.164
12502,109851,4,5,0.223
12502,109851,5,5,0.31
12600,104034,1,5,0.054
12600,104034,2,5,0.091
12600,104034,3,5,0.163
12600,104034,4,5,0.224
12600,104034,5,5,0.32
12701,1954800,1,5,0.051
12701,1954800,2,5,0.107
12701,1954800,3,5,0.183
12701,1954800,4,5,0.257
12701,1954800,5,5,0.367
12702,52963,1,5,0.053
12702,52963,2,5,0.123
12702,52963,3,5,0.19
12702,52963,4,5,0.265
12702,52963,5,5,0.355
12800,134026,1,5,0.107
12800,134026,2,5,0.155
12800,134026,3,5,0.215
12800,134026,4,5,0.29
12800,134026,5,5,0.38
12901,525970,1,5,0.054
12901,525970,2,5,0.107
12901,525970,3,5,0.155
12901,525970,4,5,0.224
12901,525970,5,5,0.326
12902,40195,1,5,0.062
12902,40195,2,5,0.095
12902,40195,3,5,0.146
12902,40195,4,5,0.231
12902,40195,5,5,0.326
12903,86667,1,5,0.073
12903,86667,2,5,0.099
12903,86667,3,5,0.178
12903,86667,4,5,0.259
12903,86667,5,5,0.313
13000,176597,1,5,0.082
13000,176597,2,5,0.126
13000,176597,3,5,0.178
13000,176597,4,5,0.243
13000,176597,5,5,0.364
13101,1100767,1,5,0.052
13101,1100767,2,5,0.104
13101,1100767,3,5,0.163
13101,1100767,4,5,0.243
13101,1100767,5,5,0.334
13102,49985,1,5,0.094
13102,49985,2,5,0.136
13102,49985,3,5,0.214
13102,49985,4,5,0.299
13102,49985,5,5,0.37
13103,66605,1,5,0.076
13103,66605,2,5,0.158
13103,66605,3,5,0.226
13103,66605,4,5,0.276
13103,66605,5,5,0.393
13200,177640,1,5,0.092
13200,177640,2,5,0.152
13200,177640,3,5,0.231
13200,177640,4,5,0.297
13200,177640,5,5,0.354
13300,246623,1,5,0.074
13300,246623,2,5,0.127
13300,246623,3,5,0.197
13300,246623,4,5,0.277
13300,246623,5,5,0.36
13400,260393,1,5,0.069
13400,260393,2,5,0.163
13400,260393,3,5,0.249
13400,260393,4,5,0.307
13400,260393,5,5,0.391
13501,834343,1,5,0.057
13501,834343,2,5,0.112
13501,834343,3,5,0.178
13501,834343,4,5,0.241
13501,834343,5,5,0.337
13502,98981,1,5,0.081
13502,98981,2,5,0.125
13502,98981,3,5,0.188
13502,98981,4,5,0.266
13502,98981,5,5,0.355
13600,657906,1,5,0.06
13600,657906,2,5,0.108
13600,657906,3,5,0.168
13600,657906,4,5,0.246
13600,657906,5,5,0.353
13700,372184,1,5,0.073
13700,372184,2,5,0.116
13700,372184,3,5,0.163
13700,372184,4,5,0.227
13700,372184,5,5,0.33
13800,129528,1,5,0.092
13800,129528,2,5,0.126
13800,129528,3,5,0.182
13800,129528,4,5,0.268
13800,129528,5,5,0.356
13900,192308,1,5,0.066
13900,192308,2,5,0.114
13900,192308,3,5,0.189
13900,192308,4,5,0.236
13900,192308,5,5,0.318
14000,415487,1,5,0.053
14000,415487,2,5,0.104
14000,415487,3,5,0.162
14000,415487,4,5,0.23
14000,415487,5,5,0.329
14100,557161,1,5,0.066
14100,557161,2,5,0.124
14100,557161,3,5,0.182
14100,557161,4,5,0.258
14100,557161,5,5,0.357
14200,1507346,1,5,0.049
14200,1507346,2,5,0.096
14200,1507346,3,5,0.162
14200,1507346,4,5,0.239
14200,1507346,5,5,0.344
14300,163284,1,5,0.075
14300,163284,2,5,0.108
14300,163284,3,5,0.179
14300,163284,4,5,0.269
14300,163284,5,5,0.376
14400,261832,1,5,0.083
14400,261832,2,5,0.13
14400,261832,3,5,0.19
14400,261832,4,5,0.284
14400,261832,5,5,0.378
14500,347966,1,5,0.091
14500,347966,2,5,0.145
14500,347966,3,5,0.196
14500,347966,4,5,0.273
14500,347966,5,5,0.354
14600,280923,1,5,0.087
14600,280923,2,5,0.132
14600,280923,3,5,0.192
14600,280923,4,5,0.264
14600,280923,5,5,0.352
14700,388604,1,5,0.079
14700,388604,2,5,0.161
14700,388604,3,5,0.248
14700,388604,4,5,0.328
14700,388604,5,5,0.429
14801,55642,1,5,0.117
14801,55642,2,5,0.182
14801,55642,3,5,0.261
14801,55642,4,5,0.363
14801,55642,5,5,0.394
14802,54708,1,5,0.11
14802,54708,2,5,0.173
14802,54708,3,5,0.25
14802,54708,4,5,0.344
14802,54708,5,5,0.473
14900,675971,1,5,0.081
14900,675971,2,5,0.134
14900,675971,3,5,0.204
14900,675971,4,5,0.266
14900,675971,5,5,0.372
15000,700866,1,5,0.065
15000,700866,2,5,0.117
15000,700866,3,5,0.187
15000,700866,4,5,0.264
15000,700866,5,5,0.353
15100,423702,1,5,0.057
15100,423702,2,5,0.115
15100,423702,3,5,0.179
15100,423702,4,5,0.229
15100,423702,5,5,0.311
15200,2661167,1,5,0.051
15200,2661167,2,5,0.1
15200,2661167,3,5,0.167
15200,2661167,4,5,0.245
15200,2661167,5,5,0.347
15300,202967,1,5,0.071
15300,202967,2,5,0.134
15300,202967,3,5,0.198
15300,202967,4,5,0.287
15300,202967,5,5,0.343
15400,188410,1,5,0.068
15400,188410,2,5,0.132
15400,188410,3,5,0.192
15400,188410,4,5,0.261
15400,188410,5,5,0.362
15500,132008,1,5,0.073
15500,132008,2,5,0.14
15500,132008,3,5,0.21
15500,132008,4,5,0.274
15500,132008,5,5,0.382
15600,195637,1,5,0.125
15600,195637,2,5,0.179
15600,195637,3,5,0.248
15600,195637,4,5,0.338
15600,195637,5,5,0.367
15700,225682,1,5,0.065
15700,225682,2,5,0.112
15700,225682,3,5,0.175
15700,225682,4,5,0.244
15700,225682,5,5,0.329
15800,142321,1,5,0.075
15800,142321,2,5,0.119
15800,142321,3,5,0.187
15800,142321,4,5,0.253
15800,142321,5,5,0.307
15900,1663807,1,5,0.049
15900,1663807,2,5,0.101
15900,1663807,3,5,0.17
15900,1663807,4,5,0.234
15900,1663807,5,5,0.347
16000,326186,1,5,0.064
16000,326186,2,5,0.114
16000,326186,3,5,0.174
16000,326186,4,5,0.26
